StationId,Date,ObservationType,TemperatureMin(F),TemperatureMax(F),RelativeHumidityMin(%),RelativeHumidityMax(%),Precipitation24hr(in),WindSpeedMax(mph),GustSpeedMax(mph),GustDirection(degrees),GustDirectionMaxTime(hh),MaxSolarRadiation(W/m2),DailySnowFlag
45616,2025-06-10,F,58,93,14,53,0.00,9,16,2,10,1030,0
45617,2025-06-10,F,64,90,28,65,0.00,13,21,8,16,1008,0
45735,2025-06-10,F,59,80,52,97,0.00,9,16,27,13,994,0
45744,2025-06-10,F,61,86,36,63,0.00,9,17,6,13,1018,0
50510,2025-06-10,F,49,84,20,63,0.00,10,17,24,14,951,0
52001,2025-06-10,F,47,75,22,77,0.00,8,16,45,14,976,0
52301,2025-06-10,F,54,85,19,71,0.00,9,16,36,23,961,0
53806,2025-06-10,F,47,75,19,68,0.00,6,15,35,14,950,0
53905,2025-06-10,F,46,69,22,71,0.00,10,17,69,16,924,0
55305,2025-06-10,F,37,64,27,82,0.06,7,14,72,14,833,0
55504,2025-06-10,F,42,78,21,100,0.00,11,21,72,17,901,0
55601,2025-06-10,F,47,68,33,71,0.00,8,16,65,16,898,0
55807,2025-06-10,F,44,59,44,65,0.12,6,13,75,14,788,0
55905,2025-06-10,F,45,69,33,76,0.06,7,13,72,14,673,0
56005,2025-06-10,F,43,70,32,79,0.06,7,15,70,16,702,0
56203,2025-06-10,F,50,73,28,66,0.00,5,14,64,14,822,0
80802,2025-06-10,F,73,89,61,100,0.58,3,6,77,13,559,0
85301,2025-06-10,F,72,91,52,100,0.16,6,11,27,13,756,0
85801,2025-06-10,F,73,90,61,100,0.06,6,10,37,14,832,0
90201,2025-06-10,F,65,82,44,97,0.06,5,11,80,0,878,0
90701,2025-06-10,F,61,75,49,93,0.10,6,13,80,0,806,0
94301,2025-06-10,F,66,85,60,100,0.20,2,8,78,0,581,0
95501,2025-06-10,F,70,83,62,100,0.36,7,16,59,13,559,0
95701,2025-06-10,F,70,85,60,100,0.34,6,14,57,13,627,0
97701,2025-06-10,F,73,86,61,100,0.28,8,13,67,13,629,0
98401,2025-06-10,F,73,87,63,100,0.42,7,10,67,11,690,0
100101,2025-06-10,F,60,89,19,62,0.00,11,19,15,13,908,0
101221,2025-06-10,F,55,76,21,50,0.00,7,16,44,14,856,0
101801,2025-06-10,F,47,82,19,60,0.06,6,14,62,14,794,0
101905,2025-06-10,F,53,88,18,54,0.00,13,22,56,17,788,0
102004,2025-06-10,F,54,79,29,59,0.06,6,16,68,17,919,0
103207,2025-06-10,F,57,90,16,51,0.06,8,17,53,16,771,0
103704,2025-06-10,F,57,84,20,41,0.00,10,21,48,17,970,0
104006,2025-06-10,F,53,85,16,46,0.00,7,16,55,14,741,0
109703,2025-06-10,F,59,66,84,93,0.00,13,16,26,18,742,0
119701,2025-06-10,F,59,82,44,83,0.00,3,8,7,12,869,0
120201,2025-06-10,F,56,70,59,90,0.00,9,15,10,0,821,0
127301,2025-06-10,F,55,76,46,100,0.00,7,15,16,13,845,0
154801,2025-06-10,F,62,75,49,97,0.10,7,14,36,13,714,0
159501,2025-06-10,F,59,79,52,100,0.02,5,11,30,12,827,0
168541,2025-06-10,F,72,87,63,100,0.43,3,9,73,12,764,0
180303,2025-06-10,F,65,79,54,100,0.44,7,14,31,13,625,0
180335,2025-06-10,F,70,75,76,97,0.30,15,19,82,6,544,0
182002,2025-06-10,F,70,81,58,93,0.36,7,10,82,11,431,0
192101,2025-06-10,F,55,70,84,100,0.22,7,11,92,12,311,0
200504,2025-06-10,F,46,72,49,100,0.00,7,18,56,12,638,0
202010,2025-06-10,F,49,65,60,100,0.04,8,17,18,15,678,0
202301,2025-06-10,F,47,70,45,100,0.08,10,19,31,13,489,0
203001,2025-06-10,F,50,70,49,100,0.02,10,17,50,13,628,0
203802,2025-06-10,F,47,72,45,100,0.00,9,18,51,13,707,0
204201,2025-06-10,F,48,74,42,100,0.02,6,16,44,13,605,0
210301,2025-06-10,F,48,77,38,96,0.00,14,22,22,15,648,0
210801,2025-06-10,F,45,77,41,100,0.00,18,28,18,15,557,0
210901,2025-06-10,F,46,76,40,100,0.00,14,21,28,15,665,0
211502,2025-06-10,F,47,78,39,100,0.00,11,19,23,14,837,0
212601,2025-06-10,F,49,79,40,96,0.00,11,21,19,15,851,0
213501,2025-06-10,F,48,86,31,100,0.00,9,18,16,14,833,0
225101,2025-06-10,F,68,83,58,100,0.00,3,9,55,11,615,0
226102,2025-06-10,F,71,84,63,100,0.44,3,8,73,11,799,0
227701,2025-06-10,F,72,86,69,100,0.55,5,10,80,12,542,0
227802,2025-06-10,F,71,86,63,100,0.19,7,11,82,11,627,0
231501,2025-06-10,F,52,82,39,96,0.00,6,13,5,12,870,0
232401,2025-06-10,F,55,82,47,90,0.00,3,10,12,12,882,0
238502,2025-06-10,F,56,82,42,93,0.00,3,10,2,11,898,0
239004,2025-06-10,F,57,84,40,96,0.00,3,9,11,12,891,0
240119,2025-06-10,F,59,85,22,47,0.00,8,18,27,14,928,0
240226,2025-06-10,F,52,87,20,58,0.00,5,14,33,14,904,0
240307,2025-06-10,F,51,77,32,67,0.00,11,18,10,0,882,0
240902,2025-06-10,F,54,80,21,51,0.00,13,18,43,2,895,0
241513,2025-06-10,F,57,91,18,57,0.00,9,19,41,16,886,0
241901,2025-06-10,F,52,77,27,64,0.06,7,15,56,13,683,0
242205,2025-06-10,F,59,83,21,55,0.00,8,15,52,16,876,0
243902,2025-06-10,F,60,85,23,52,0.00,10,17,3,2,909,0
244002,2025-06-10,F,58,83,23,48,0.00,13,18,2,10,900,0
245107,2025-06-10,F,53,72,33,59,0.12,16,23,10,5,822,0
245203,2025-06-10,F,54,87,22,60,0.00,9,16,8,5,912,0
245409,2025-06-10,F,51,79,19,51,0.12,16,21,69,17,811,0
245412,2025-06-10,F,52,78,23,62,0.00,13,21,79,17,784,0
245506,2025-06-10,F,52,76,23,66,0.00,11,17,70,16,791,0
250105,2025-06-10,F,48,87,20,68,0.00,8,11,33,20,935,0
252402,2025-06-10,F,45,88,23,79,0.00,11,19,9,23,912,0
260111,2025-06-10,F,57,84,22,57,0.00,11,21,50,16,964,0
260113,2025-06-10,F,67,97,14,42,0.00,14,25,42,16,968,0
260202,2025-06-10,F,62,93,14,46,0.00,14,19,44,18,975,0
260310,2025-06-10,F,57,89,14,43,0.00,13,17,45,16,950,0
260501,2025-06-10,F,59,88,15,40,0.00,8,17,34,13,939,0
260505,2025-06-10,F,64,92,13,32,0.00,10,16,22,16,964,0
260804,2025-06-10,F,57,86,15,45,0.00,11,17,42,15,752,0
261408,2025-06-10,F,70,97,9,27,0.00,14,25,10,15,1002,0
261711,2025-06-10,F,72,108,7,24,0.00,10,17,9,16,994,0
270131,2025-06-10,F,52,64,86,100,0.36,3,7,90,0,227,0
280071,2025-06-10,F,64,78,64,100,0.30,5,13,67,16,302,0
280101,2025-06-10,F,60,74,64,100,0.54,5,13,37,16,373,0
290102,2025-06-10,F,52,80,23,74,0.06,9,13,51,17,932,0
290305,2025-06-10,F,53,80,35,93,0.06,7,9,78,14,799,0
291002,2025-06-10,F,48,63,52,77,0.30,6,8,88,13,775,0
291301,2025-06-10,F,52,73,30,69,0.06,6,8,63,0,767,0
292001,2025-06-10,F,47,82,16,65,0.06,5,7,75,11,778,0
292103,2025-06-10,F,58,89,21,83,0.06,6,8,39,0,831,0
292504,2025-06-10,F,60,84,14,44,0.00,14,19,21,10,851,0
293101,2025-06-10,F,67,78,50,75,0.72,11,18,57,13,669,0
293303,2025-06-10,F,51,73,27,68,0.06,5,7,76,0,608,0
300011,2025-06-10,F,61,75,71,97,0.60,7,13,81,0,553,0
300892,2025-06-10,F,61,73,53,87,0.50,15,25,37,15,773,0
300971,2025-06-10,F,57,70,59,97,0.88,13,22,95,0,828,0
313302,2025-06-10,F,62,79,43,97,0.12,3,13,16,16,768,0
313402,2025-06-10,F,59,79,42,100,0.12,6,16,49,7,810,0
317801,2025-06-10,F,71,87,59,100,0.22,14,23,66,13,660,0
319402,2025-06-10,F,73,85,67,100,0.26,10,18,79,10,591,0
323536,2025-06-10,F,51,80,37,86,0.00,14,22,41,12,733,0
336001,2025-06-10,F,57,73,53,100,0.02,9,17,22,12,850,0
347701,2025-06-10,F,65,89,43,93,0.00,2,7,34,12,891,0
351319,2025-06-10,F,61,78,22,48,0.00,9,16,14,15,956,0
351909,2025-06-10,F,54,83,24,86,0.00,3,13,26,16,962,0
352109,2025-06-10,F,62,87,16,52,0.00,10,18,17,14,967,0
352208,2025-06-10,F,60,82,18,41,0.00,8,17,34,16,944,0
352330,2025-06-10,F,57,86,15,55,0.00,7,17,26,16,943,0
352416,2025-06-10,F,59,89,16,64,0.00,7,16,28,13,940,0
352553,2025-06-10,F,57,81,34,75,0.00,3,9,19,16,935,0
352711,2025-06-10,F,57,84,18,51,0.00,3,10,20,12,946,0
352813,2025-06-10,F,49,74,51,77,0.00,10,16,19,16,963,0
352916,2025-06-10,F,60,89,35,75,0.00,7,10,15,14,953,0
353040,2025-06-10,F,63,92,27,81,0.00,10,16,31,16,951,0
353044,2025-06-10,F,49,77,43,81,0.00,9,14,25,16,960,0
353213,2025-06-10,F,61,80,37,78,0.06,6,9,51,10,931,0
353230,2025-06-10,F,66,92,30,70,0.18,14,21,59,16,703,0
353342,2025-06-10,F,55,87,20,80,0.00,9,14,38,13,894,0
353428,2025-06-10,F,56,89,16,69,0.06,10,16,51,13,948,0
353501,2025-06-10,F,56,84,18,55,0.00,5,14,57,16,948,0
353520,2025-06-10,F,63,88,17,49,0.06,11,22,51,16,959,0
353522,2025-06-10,F,63,85,19,49,0.00,11,18,20,13,906,0
353524,2025-06-10,F,59,79,21,47,0.00,9,16,32,13,880,0
353618,2025-06-10,F,67,98,15,49,0.00,8,17,48,17,920,0
360131,2025-06-10,F,61,75,48,100,0.30,10,21,36,13,863,0
360272,2025-06-10,F,57,68,50,100,0.48,11,21,38,16,780,0
360991,2025-06-10,F,62,76,50,100,0.48,8,17,40,13,840,0
361002,2025-06-10,F,54,72,49,100,0.22,6,15,46,13,654,0
361071,2025-06-10,F,59,74,57,100,0.58,7,11,95,0,656,0
380102,2025-06-10,F,66,83,45,93,0.14,3,7,75,0,787,0
384101,2025-06-10,F,73,85,70,100,0.44,10,17,65,13,632,0
391201,2025-06-10,F,52,89,24,63,0.00,11,18,3,12,888,0
392606,2025-06-10,F,55,85,19,54,0.00,5,8,62,22,848,0
400902,2025-06-10,F,58,79,47,100,0.02,3,10,25,13,882,0
402102,2025-06-10,F,60,81,49,100,0.00,2,8,11,12,895,0
407102,2025-06-10,F,59,79,47,100,0.01,3,10,18,12,894,0
408901,2025-06-10,F,63,80,54,100,0.01,5,11,13,12,885,0
412101,2025-06-10,F,70,85,56,100,0.12,3,8,68,12,657,0
415501,2025-06-10,F,73,92,54,100,0.06,6,13,39,15,820,0
416099,2025-06-10,F,77,88,67,100,0.21,8,11,52,12,678,0
416601,2025-06-10,F,74,92,54,100,0.01,7,13,37,18,836,0
417701,2025-06-10,F,68,85,43,90,0.51,9,17,48,14,830,0
417901,2025-06-10,F,71,88,51,100,0.07,7,15,42,14,874,0
417902,2025-06-10,F,73,89,50,93,0.18,5,13,53,15,800,0
417903,2025-06-10,F,72,88,53,97,0.36,7,15,46,17,800,0
418301,2025-06-10,F,76,89,65,100,0.30,8,11,44,13,726,0
418502,2025-06-10,F,79,90,70,94,0.12,10,18,26,14,870,0
418801,2025-06-10,F,57,79,54,100,0.21,9,18,58,14,812,0
419401,2025-06-10,F,67,82,55,90,1.01,9,14,49,15,674,0
420403,2025-06-10,F,63,89,15,36,0.00,8,14,8,14,965,0
420703,2025-06-10,F,40,77,17,59,0.00,7,14,21,14,862,0
420911,2025-06-10,F,66,92,12,24,0.00,9,17,40,17,968,0
421307,2025-06-10,F,54,80,17,38,0.00,11,17,32,14,825,0
421702,2025-06-10,F,48,72,23,42,0.00,8,16,14,11,842,0
421805,2025-06-10,F,57,89,14,35,0.00,8,14,11,14,914,0
422102,2025-06-10,F,61,90,13,27,0.00,8,19,28,15,945,0
422203,2025-06-10,F,60,90,15,37,0.06,14,19,52,17,855,0
422604,2025-06-10,F,50,78,20,43,0.06,7,14,51,14,815,0
422606,2025-06-10,F,55,79,19,38,0.00,6,8,8,2,928,0
422609,2025-06-10,F,48,78,18,49,0.06,9,17,48,16,863,0
422711,2025-06-10,F,57,79,18,49,0.00,8,16,36,14,814,0
422806,2025-06-10,F,76,97,11,24,0.00,15,24,13,17,971,0
422903,2025-06-10,F,53,75,22,41,0.06,7,13,53,17,819,0
449905,2025-06-10,F,73,81,79,100,0.34,14,21,80,6,577,0
450131,2025-06-10,F,56,72,51,81,0.00,3,7,40,10,920,0
450321,2025-06-10,F,48,68,58,100,0.00,3,13,15,16,939,0
451209,2025-06-10,F,48,73,44,79,0.00,10,21,33,16,926,0
451809,2025-06-10,F,53,81,32,77,0.00,3,10,21,12,943,0
451917,2025-06-10,F,57,86,18,50,0.00,7,22,20,16,965,0
452001,2025-06-10,F,59,78,17,39,0.00,14,25,14,0,921,0
452919,2025-06-10,F,66,87,16,41,0.00,9,21,22,16,876,0
453803,2025-06-10,F,67,82,17,35,0.00,10,26,15,12,953,0
463802,2025-06-10,F,61,77,53,100,0.10,7,16,40,13,762,0
464302,2025-06-10,F,61,79,42,100,0.02,6,14,34,13,747,0
470202,2025-06-10,F,48,75,44,96,0.00,8,18,24,13,646,0
471901,2025-06-10,F,50,70,52,100,0.00,13,21,38,12,582,0
472801,2025-06-10,F,51,76,44,100,0.00,7,14,41,12,798,0
473402,2025-06-10,F,55,74,53,90,0.01,11,21,41,12,516,0
473901,2025-06-10,F,50,75,47,100,0.00,8,17,51,11,759,0
476002,2025-06-10,F,51,79,40,100,0.00,7,16,25,12,680,0
476201,2025-06-10,F,53,75,47,93,0.00,11,18,32,11,763,0
480101,2025-06-10,F,49,79,25,77,0.00,3,10,20,13,945,0
480403,2025-06-10,F,47,71,29,71,0.12,10,17,9,5,794,0
480605,2025-06-10,F,59,83,23,60,0.00,6,9,72,20,882,0
480707,2025-06-10,F,48,76,23,58,0.00,6,15,27,14,746,0
481903,2025-06-10,F,52,74,18,50,0.00,14,22,31,14,946,0
496028,2025-06-10,F,51,65,56,100,0.00,5,5,52,0,990,0
500218,2025-06-10,F,35,54,50,81,0.00,22,31,60,18,289,0
500219,2025-06-10,F,36,60,33,70,0.00,17,24,53,17,667,0
500414,2025-06-10,F,41,63,38,79,0.00,3,5,59,15,634,0
500418,2025-06-10,F,43,70,33,77,0.00,6,8,51,12,696,0
500423,2025-06-10,F,40,66,34,82,0.00,3,5,63,12,641,0
500726,2025-06-10,F,39,61,40,72,0.06,8,11,73,0,497,0
500742,2025-06-10,F,40,65,35,71,0.00,3,5,73,12,562,0
500751,2025-06-10,F,42,61,39,67,0.00,7,9,68,8,720,0
500758,2025-06-10,F,41,66,33,74,0.00,5,7,64,3,727,0
500760,2025-06-10,F,39,62,40,73,0.00,6,8,69,11,700,0
500902,2025-06-10,F,44,62,42,82,0.00,3,9,67,20,591,0
500939,2025-06-10,F,44,61,49,89,0.16,3,9,75,20,510,0
500966,2025-06-10,F,43,62,46,89,0.00,5,7,17,20,613,0
10402,2025-06-11,F,63,85,50,93,0.00,2,7,19,12,899,0
10702,2025-06-11,F,63,83,50,93,0.00,2,8,42,17,901,0
16703,2025-06-11,F,77,87,63,90,0.25,6,8,61,12,812,0
20114,2025-06-11,F,64,81,14,25,0.00,10,28,5,17,1004,0
20211,2025-06-11,F,54,82,13,39,0.00,18,22,11,16,1012,0
20224,2025-06-11,F,59,90,11,34,0.00,11,25,4,15,1007,0
20401,2025-06-11,F,52,78,17,44,0.00,9,21,61,14,569,0
21008,2025-06-11,F,73,100,10,23,0.00,13,25,11,17,1006,0
21503,2025-06-11,F,76,108,12,41,0.00,15,26,4,15,1001,0
21504,2025-06-11,F,76,103,10,26,0.00,10,21,4,17,993,0
31404,2025-06-11,F,65,85,48,83,0.00,5,10,37,16,871,0
32101,2025-06-11,F,65,84,50,83,0.00,3,11,33,12,830,0
33001,2025-06-11,F,67,87,48,90,0.00,3,10,43,13,747,0
36502,2025-06-11,F,66,89,46,96,0.00,3,9,54,12,859,0
40203,2025-06-11,F,55,72,27,52,0.00,8,13,0,16,993,0
40242,2025-06-11,F,62,84,16,55,0.00,9,14,1,16,969,0
40244,2025-06-11,F,49,84,21,90,0.00,8,13,0,16,976,0
40247,2025-06-11,F,55,81,19,66,0.00,8,13,1,16,984,0
40302,2025-06-11,F,57,75,22,71,0.00,13,19,5,16,981,0
40313,2025-06-11,F,53,77,20,83,0.00,13,19,1,16,1000,0
40402,2025-06-11,F,53,73,42,69,0.00,9,14,2,13,983,0
40404,2025-06-11,F,53,73,40,61,0.00,6,11,3,10,987,0
40423,2025-06-11,F,51,81,36,96,0.00,2,8,0,12,997,0
40501,2025-06-11,F,56,93,20,77,0.00,5,13,1,16,998,0
40518,2025-06-11,F,58,82,23,53,0.00,7,15,2,16,1001,0
40632,2025-06-11,F,65,86,20,43,0.00,9,17,1,15,992,0
40703,2025-06-11,F,44,79,22,92,0.00,6,9,6,13,1011,0
40725,2025-06-11,F,52,77,21,83,0.00,13,21,9,16,994,0
40728,2025-06-11,F,55,86,11,61,0.00,18,30,4,16,1012,0
40731,2025-06-11,F,48,76,24,76,0.00,8,13,9,13,1004,0
41001,2025-06-11,F,49,78,35,93,0.00,11,19,0,13,1003,0
41101,2025-06-11,F,60,78,29,40,0.00,9,19,1,15,1003,0
41201,2025-06-11,F,60,90,22,69,0.00,6,13,0,13,988,0
42108,2025-06-11,F,52,76,43,77,0.00,15,18,1,15,1000,0
42202,2025-06-11,F,56,92,24,74,0.00,7,16,0,16,995,0
42308,2025-06-11,F,48,65,66,100,0.00,13,17,6,19,990,0
42310,2025-06-11,F,51,70,51,86,0.00,24,31,1,16,998,0
42601,2025-06-11,F,61,84,19,53,0.00,5,13,0,13,1038,0
42603,2025-06-11,F,63,81,24,50,0.00,6,16,0,12,1021,0
42612,2025-06-11,F,56,89,21,74,0.00,7,17,0,15,1005,0
42616,2025-06-11,F,50,78,15,60,0.00,9,15,2,13,1050,0
43008,2025-06-11,F,54,73,38,71,0.00,24,30,8,0,1006,0
43010,2025-06-11,F,53,74,47,83,0.00,17,22,1,15,1004,0
43211,2025-06-11,F,61,85,23,68,0.00,7,15,0,13,1022,0
43212,2025-06-11,F,60,75,26,52,0.00,10,19,1,11,1031,0
43407,2025-06-11,F,58,81,23,49,0.00,25,31,0,16,1017,0
43702,2025-06-11,F,49,82,10,47,0.00,14,22,4,13,1048,0
43708,2025-06-11,F,54,93,7,41,0.00,14,22,5,15,1054,0
43809,2025-06-11,F,52,73,40,54,0.00,9,11,2,14,1016,0
44207,2025-06-11,F,67,89,17,48,0.00,5,14,3,13,1022,0
44301,2025-06-11,F,52,92,16,64,0.00,8,9,2,10,1031,0
44302,2025-06-11,F,53,74,43,74,0.00,22,23,4,13,1023,0
44303,2025-06-11,F,54,97,12,71,0.00,24,30,2,16,1028,0
44523,2025-06-11,F,70,90,13,26,0.00,11,19,2,16,1023,0
44701,2025-06-11,F,70,94,18,45,0.00,10,13,4,13,1026,0
44722,2025-06-11,F,49,77,18,64,0.00,9,22,10,15,1057,0
44730,2025-06-11,F,57,75,18,39,0.00,30,43,3,16,1042,0
44901,2025-06-11,F,66,87,25,34,0.00,9,15,23,4,1020,0
45009,2025-06-11,F,61,72,23,50,0.00,16,28,3,16,1032,0
45023,2025-06-11,F,65,80,16,48,0.00,32,38,5,16,1044,0
45102,2025-06-11,F,52,82,15,44,0.00,13,25,11,14,1054,0
45125,2025-06-11,F,69,86,15,22,0.00,17,33,9,16,1045,0
45134,2025-06-11,F,70,98,12,37,0.00,16,28,7,16,1035,0
45401,2025-06-11,F,61,80,25,33,0.00,5,7,16,12,1034,0
45438,2025-06-11,F,65,94,24,52,0.00,13,21,17,13,1029,0
45442,2025-06-11,F,62,84,52,80,0.00,6,9,35,13,993,0
45509,2025-06-11,F,60,69,84,100,0.00,7,13,45,13,990,0
45601,2025-06-11,F,67,86,29,55,0.00,16,21,13,16,1037,0
45616,2025-06-11,F,61,91,18,55,0.00,7,17,19,15,1032,0
45617,2025-06-11,F,67,87,31,57,0.00,11,17,14,15,1030,0
45735,2025-06-11,F,62,81,53,93,0.00,10,16,44,13,1003,0
45744,2025-06-11,F,65,84,40,67,0.00,9,17,21,13,1024,0
50510,2025-06-11,F,55,84,23,69,0.06,10,16,56,14,977,0
52001,2025-06-11,F,51,76,25,68,0.06,6,14,46,0,648,0
52301,2025-06-11,F,58,87,21,61,0.00,9,16,70,17,984,0
53806,2025-06-11,F,49,76,23,60,0.00,6,17,56,16,949,0
53905,2025-06-11,F,47,71,23,66,0.00,10,16,57,13,795,0
55305,2025-06-11,F,39,66,25,76,0.06,7,16,65,14,657,0
55504,2025-06-11,F,44,79,21,89,0.00,10,19,54,14,1009,0
55601,2025-06-11,F,49,71,29,66,0.00,7,16,51,13,942,0
55807,2025-06-11,F,46,62,38,57,0.06,7,16,70,14,534,0
55905,2025-06-11,F,47,71,29,65,0.06,8,16,62,14,968,0
56005,2025-06-11,F,45,73,26,74,0.06,7,16,59,14,730,0
56203,2025-06-11,F,52,75,26,61,0.12,5,11,33,0,762,0
80802,2025-06-11,F,71,91,56,100,0.20,2,3,59,11,530,0
85301,2025-06-11,F,73,90,54,97,0.36,6,13,59,13,648,0
85801,2025-06-11,F,74,89,66,100,0.18,6,11,48,12,840,0
90201,2025-06-11,F,62,84,45,93,0.00,2,7,33,0,896,0
90701,2025-06-11,F,58,78,50,84,0.00,3,8,35,0,889,0
94301,2025-06-11,F,64,88,48,100,0.00,1,5,43,13,877,0
95501,2025-06-11,F,69,85,57,100,0.06,2,9,53,13,858,0
95701,2025-06-11,F,69,88,50,100,0.06,2,9,52,13,860,0
97701,2025-06-11,F,71,87,58,100,0.12,3,6,40,13,722,0
98401,2025-06-11,F,71,89,58,100,0.12,2,3,66,8,646,0
100101,2025-06-11,F,58,85,24,59,0.00,9,17,54,13,870,0
101221,2025-06-11,F,52,67,41,63,0.30,6,15,80,14,433,0
101801,2025-06-11,F,48,73,34,76,0.48,5,14,57,17,772,0
101905,2025-06-11,F,53,83,24,59,0.12,14,26,40,17,852,0
102004,2025-06-11,F,52,73,37,77,0.30,7,17,73,16,965,0
103207,2025-06-11,F,59,83,20,62,0.00,15,25,43,15,723,0
103704,2025-06-11,F,57,82,27,55,0.06,13,25,53,14,938,0
104006,2025-06-11,F,56,82,23,54,0.06,10,23,30,16,882,0
109703,2025-06-11,F,62,66,75,87,0.00,11,15,26,16,991,0
119701,2025-06-11,F,63,86,47,81,0.00,2,7,18,11,888,0
120201,2025-06-11,F,61,82,48,81,0.00,10,17,4,13,849,0
127301,2025-06-11,F,57,82,46,93,0.00,6,11,8,13,856,0
154801,2025-06-11,F,58,80,43,93,0.00,2,7,13,13,850,0
159501,2025-06-11,F,59,84,45,97,0.00,2,6,22,12,874,0
168541,2025-06-11,F,71,90,56,100,0.36,2,8,70,14,879,0
180303,2025-06-11,F,59,82,48,90,0.00,6,13,24,13,817,0
180335,2025-06-11,F,68,73,69,94,0.00,7,9,30,0,789,0
182002,2025-06-11,F,67,82,46,90,0.00,6,9,5,13,805,0
192101,2025-06-11,F,61,80,44,100,0.02,10,19,13,13,825,0
200504,2025-06-11,F,55,73,37,90,0.00,7,19,15,12,807,0
202010,2025-06-11,F,56,71,53,84,0.06,9,18,26,11,440,0
202301,2025-06-11,F,54,79,39,87,0.00,11,23,16,13,247,0
203001,2025-06-11,F,56,81,38,87,0.00,15,23,13,12,385,0
203802,2025-06-11,F,53,82,37,90,0.00,10,19,16,13,776,0
204201,2025-06-11,F,53,84,36,97,0.00,7,19,15,13,583,0
210301,2025-06-11,F,52,73,33,74,0.00,10,17,12,12,887,0
210801,2025-06-11,F,52,73,33,77,0.00,13,19,17,12,886,0
210901,2025-06-11,F,53,74,32,83,0.00,10,16,30,14,878,0
211502,2025-06-11,F,55,75,35,80,0.00,7,15,51,12,721,0
212601,2025-06-11,F,56,76,35,83,0.00,7,14,51,12,741,0
213501,2025-06-11,F,59,77,46,80,0.05,8,16,59,15,555,0
225101,2025-06-11,F,66,86,56,97,0.12,2,7,52,11,908,0
226102,2025-06-11,F,69,88,54,94,0.24,2,7,66,12,769,0
227701,2025-06-11,F,70,89,64,100,0.36,3,7,70,12,836,0
227802,2025-06-11,F,71,90,56,97,0.30,5,9,79,12,872,0
231501,2025-06-11,F,58,88,47,90,0.00,7,16,16,14,886,0
232401,2025-06-11,F,59,88,52,93,0.00,3,11,10,12,817,0
238502,2025-06-11,F,63,84,55,89,0.00,5,11,22,10,840,0
239004,2025-06-11,F,60,86,48,93,0.00,3,9,30,12,869,0
240119,2025-06-11,F,57,83,23,52,0.06,7,16,53,14,919,0
240226,2025-06-11,F,49,84,22,66,0.00,3,11,79,15,689,0
240307,2025-06-11,F,50,74,37,80,0.12,10,16,69,13,503,0
240902,2025-06-11,F,53,76,33,57,0.12,17,28,58,17,739,0
241513,2025-06-11,F,55,84,23,62,0.00,6,13,75,14,620,0
241901,2025-06-11,F,48,74,28,77,0.24,7,14,75,14,714,0
242205,2025-06-11,F,57,82,33,71,0.06,10,19,55,12,820,0
243902,2025-06-11,F,59,81,34,72,0.18,13,21,80,23,914,0
244002,2025-06-11,F,57,79,37,69,0.12,18,29,43,14,907,0
245107,2025-06-11,F,52,68,40,64,0.18,14,21,81,17,745,0
245203,2025-06-11,F,58,82,34,77,0.18,11,19,43,13,907,0
245409,2025-06-11,F,49,72,32,82,0.36,13,16,85,14,687,0
245412,2025-06-11,F,50,73,35,82,0.42,11,21,83,14,540,0
245506,2025-06-11,F,48,71,35,86,0.36,10,16,80,14,927,0
250105,2025-06-11,F,55,83,36,83,0.12,11,16,52,16,952,0
252402,2025-06-11,F,61,90,31,78,0.05,14,19,11,0,929,0
260111,2025-06-11,F,55,77,21,77,0.00,13,21,8,16,971,0
260113,2025-06-11,F,64,91,10,48,0.00,15,24,5,16,1000,0
260202,2025-06-11,F,59,88,9,51,0.00,15,24,5,16,1009,0
260310,2025-06-11,F,58,84,15,55,0.00,21,25,25,13,981,0
260501,2025-06-11,F,59,86,9,43,0.00,14,25,6,13,1035,0
260505,2025-06-11,F,64,88,9,41,0.00,18,26,5,13,1006,0
260804,2025-06-11,F,58,85,12,45,0.00,18,28,13,13,959,0
261408,2025-06-11,F,69,95,9,25,0.00,14,25,3,13,1022,0
261711,2025-06-11,F,74,107,6,25,0.00,14,21,3,13,1028,0
270131,2025-06-11,F,55,78,44,100,0.00,10,19,16,12,815,0
280071,2025-06-11,F,60,82,41,93,0.00,6,15,21,13,802,0
280101,2025-06-11,F,57,78,46,87,0.00,6,16,21,13,796,0
290102,2025-06-11,F,51,83,20,71,0.00,10,15,32,14,970,0
290305,2025-06-11,F,53,86,26,83,0.00,8,11,71,17,1004,0
291002,2025-06-11,F,48,68,37,74,0.06,6,8,57,10,937,0
291301,2025-06-11,F,51,78,21,60,0.00,6,8,42,10,664,0
292001,2025-06-11,F,46,86,14,60,0.00,6,8,49,11,675,0
292103,2025-06-11,F,57,94,18,80,0.00,6,8,35,11,1001,0
292504,2025-06-11,F,62,86,14,46,0.00,14,19,29,14,1016,0
293101,2025-06-11,F,67,83,39,70,0.12,9,18,49,14,697,0
293303,2025-06-11,F,51,78,20,61,0.00,6,8,50,11,533,0
300011,2025-06-11,F,55,79,53,97,0.00,10,21,21,13,703,0
300892,2025-06-11,F,57,75,48,84,0.00,17,26,44,13,785,0
300971,2025-06-11,F,54,74,53,87,0.00,13,21,22,13,782,0
313302,2025-06-11,F,57,83,42,97,0.00,2,8,22,15,868,0
