"Sample Id","Date-Time (ex. 2024-01-26T00:00:00+00:00)","Site Name","SiteId","Fuel Type","Category","Sub-Category","Method","Sample Avg Value","Sample Status"
"361306","2025-05-15T07:00Z","Quail Hollow Ranch","958","Chamise","Shrub","","",154.0,"Submitted"
"359669","2025-05-20T05:00Z","SCE-Lincoln Crest","1061","Chamise","Shrub","","",155.9,"Submitted"
"359666","2025-05-20T05:00Z","SCE-Hwy 74","1058","Chamise","Shrub","","",114.7,"Submitted"
"360716","2025-05-28T21:00Z","Elk Mtn Post Ranch Fire","413","Chamise","Shrub","","Gravimetric",109.35,"Submitted"
"360369","2025-05-16T16:00Z","Las Posadas","688","Chamise","Shrub","","",118.59,"Submitted"
"358593","2025-05-13T08:00Z","Laurel Canyon, Mt. Olympus","691","Chamise","Shrub","","",120.0,"Submitted"
"358589","2025-05-13T17:00Z","Glendora Ridge, Glendora","497","Chamise","Shrub","","",158.0,"Submitted"
"359829","2025-05-20T07:00Z","Pine Cove","916","Chamise","Shrub","","",93.74,"Submitted"
"359671","2025-05-20T05:00Z","SCE-Sedco Hills","1064","Chamise","Shrub","","",123.1,"Submitted"
"357996","2025-05-13T19:00Z","Oak Flat","864","Chamise","Shrub","","",124.73,"Submitted"
"360571","2025-05-28T19:00Z","ponderosa","942","Chamise","Shrub","","",106.9,"Submitted"
"359670","2025-05-20T05:00Z","SCE-Mt. Emma","1063","Chamise","Shrub","","",101.3,"Submitted"
"360366","2025-05-16T21:00Z","Geysers Peak","492","Chamise","Shrub","","",110.5,"Submitted"
"359045","2025-05-14T22:00Z","Elk Mtn Post Ranch Fire","413","Chamise","Shrub","","Gravimetric",116.243,"Submitted"
"360913","2025-05-30T20:00Z","Gifford","495","Chamise","Shrub","","",75.21,"Submitted"
"360363","2025-05-16T20:00Z","Konocti","670","Chamise","Shrub","","",120.877,"Submitted"
"358669","2025-05-14T07:00Z","Glendora Motorway","496","Chamise","Shrub","","",120.0,"Submitted"
"359673","2025-05-20T05:00Z","SCE-Spunky Canyon","1066","Chamise","Shrub","","",152.6,"Submitted"
"359828","2025-05-20T07:00Z","San Jacinto","1033","Chamise","Shrub","","",78.03,"Submitted"
"359831","2025-05-20T07:00Z","Anza","31","Chamise","Shrub","","",82.16,"Submitted"
"359665","2025-05-20T05:00Z","SCE-Banning","1053","Chamise","Shrub","","",119.4,"Submitted"
"358592","2025-05-13T19:00Z","La Tuna Canyon, Tujunga","676","Chamise","Shrub","","",113.0,"Submitted"
"360954","2025-05-30T22:00Z","upper oso","1283","Chamise","Shrub","","",90.9,"Submitted"
"359664","2025-05-20T05:00Z","SCE-Angeles Forest Hwy","1051","Chamise","Shrub","","",95.1,"Submitted"
"359830","2025-05-20T07:00Z","Temecula","1236","Chamise","Shrub","","",83.55,"Submitted"
"359836","2025-05-27T00:00Z","Oak Flat","864","Chamise","Shrub","","",101.13,"Submitted"
"360413","2025-05-28T18:00Z","Reyes Creek","992","Chamise","Shrub","","",64.48,"Submitted"
"358594","2025-05-12T17:00Z","Clark Motorway, Malibu","221","Chamise","Shrub","","",132.0,"Submitted"
"361016","2025-06-01T22:00Z","San Marcos","1034","Chamise","Shrub","","",124.99,"Submitted"
"359667","2025-05-20T05:00Z","SCE-Lamb Canyon","1059","Chamise","Shrub","","",110.9,"Submitted"
"358598","2025-05-12T19:00Z","Trippet Ranch, Topanga","1271","Chamise","Shrub","","",123.0,"Submitted"
"358597","2025-05-12T18:00Z","Stunt Road, Calabasas","1188","Chamise","Shrub","","",135.0,"Submitted"
"360362","2025-05-16T19:00Z","Walker Ridge","1302","Chamise","Shrub","","",100.667,"Submitted"
"358477","2025-05-15T23:00Z","FH-7 - New Growth","443","Chamise","Shrub","New","Gravimetric",105.557,"Submitted"
"358658","2025-05-15T20:00Z","Blackberry Hill","96","Chamise, New Growth","Shrub","","Gravimetric",106.385,"Submitted"
"360572","2025-05-28T19:00Z","ponderosa","942","Chamise, New Growth","Shrub","","",141.0,"Submitted"
"357997","2025-05-13T19:00Z","Oak Flat","864","Chamise, New Growth","Shrub","","",165.32,"Submitted"
"358868","2025-05-12T20:00Z","Parkhill","892","Chamise, New Growth","Shrub","New","Gravimetric",122.01,"Submitted"
"358865","2025-05-12T22:00Z","Irish Hills","615","Chamise, New Growth","Shrub","New","Gravimetric",130.28,"Submitted"
"358862","2025-05-12T21:00Z","Lopez Lake","725","Chamise, New Growth","Shrub","New","Gravimetric",135.41,"Submitted"
"361339","2025-06-02T18:00Z","Groveland - Coal Pit","524","Chamise, New Growth","Shrub","","",137.9,"Submitted"
"358835","2025-05-16T18:00Z","Wildwood Canyon SP","1452","Chamise, New Growth","Shrub","","",132.447,"Submitted"
"361813","2025-06-04T19:00Z","Wildwood Canyon SP","1452","Chamise, New Growth","Shrub","","",112.095,"Submitted"
"360955","2025-05-30T22:00Z","upper oso","1283","Chamise, New Growth","Shrub","","",113.13,"Submitted"
"360915","2025-05-30T20:00Z","Gifford","495","Chamise, New Growth","Shrub","","",83.78,"Submitted"
"360414","2025-05-28T18:00Z","Reyes Creek","992","Chamise, New Growth","Shrub","","",65.36,"Submitted"
"357967","2025-05-12T07:00Z","USBOR","1284","Chamise, New Growth","Shrub","","",142.2,"Submitted"
"359837","2025-05-27T00:00Z","Oak Flat","864","Chamise, New Growth","Shrub","","",117.57,"Submitted"
"362255","2025-05-15T19:00Z","Clayton Ranch","222","Chamise, New Growth","Shrub","New","Gravimetric",116.0,"Submitted"
"361307","2025-05-15T07:00Z","Quail Hollow Ranch","958","Chamise, New Growth","Shrub","","",208.0,"Submitted"
"358645","2025-05-15T19:00Z","Mt. Umunhum","817","Chamise, New Growth","Shrub","","Gravimetric",146.7,"Submitted"
"358680","2025-05-14T07:00Z","Glendora Motorway","496","Chamise, New Growth","Shrub","","",120.0,"Submitted"
"362260","2025-06-01T19:00Z","Clayton Ranch","222","Chamise, New Growth","Shrub","New","Gravimetric",86.0,"Submitted"
"361017","2025-06-01T22:00Z","San Marcos","1034","Chamise, New Growth","Shrub","","",179.65,"Submitted"
"359020","2025-05-19T19:00Z","Groveland - Coal Pit","524","Chamise, New Growth","Shrub","","",141.91,"Submitted"
"360916","2025-05-30T20:00Z","Gifford","495","Chamise, Old Growth","Shrub","","",66.64,"Submitted"
"358657","2025-05-15T20:00Z","Blackberry Hill","96","Chamise, Old Growth","Shrub","","Gravimetric",75.14,"Submitted"
"361814","2025-06-04T19:00Z","Wildwood Canyon SP","1452","Chamise, Old Growth","Shrub","","",78.5,"Submitted"
"362259","2025-06-01T19:00Z","Clayton Ranch","222","Chamise, Old Growth","Shrub","Old","Gravimetric",69.0,"Submitted"
"360415","2025-05-28T18:00Z","Reyes Creek","992","Chamise, Old Growth","Shrub","","",63.61,"Submitted"
"358686","2025-05-14T07:00Z","Glendora Motorway","496","Chamise, Old Growth","Shrub","","",96.0,"Submitted"
"362258","2025-05-15T19:00Z","Clayton Ranch","222","Chamise, Old Growth","Shrub","Old","Gravimetric",71.0,"Submitted"
"361308","2025-05-15T07:00Z","Quail Hollow Ranch","958","Chamise, Old Growth","Shrub","","",99.0,"Submitted"
"360574","2025-05-28T19:00Z","ponderosa","942","Chamise, Old Growth","Shrub","","",72.8,"Submitted"
"358840","2025-05-16T18:00Z","Wildwood Canyon SP","1452","Chamise, Old Growth","Shrub","","",82.41,"Submitted"
"359838","2025-05-27T00:00Z","Oak Flat","864","Chamise, Old Growth","Shrub","","",84.7,"Submitted"
"359021","2025-05-19T19:00Z","Groveland - Coal Pit","524","Chamise, Old Growth","Shrub","","",82.4167,"Submitted"
"358869","2025-05-12T20:00Z","Parkhill","892","Chamise, Old Growth","Shrub","Old","Gravimetric",76.95,"Submitted"
"361340","2025-06-02T18:00Z","Groveland - Coal Pit","524","Chamise, Old Growth","Shrub","","",84.87,"Submitted"
"361018","2025-06-01T22:00Z","San Marcos","1034","Chamise, Old Growth","Shrub","","",70.34,"Submitted"
"360956","2025-05-30T22:00Z","upper oso","1283","Chamise, Old Growth","Shrub","","",68.67,"Submitted"
"358866","2025-05-12T21:00Z","Irish Hills","615","Chamise, Old Growth","Shrub","Old","Gravimetric",86.38,"Submitted"
"358648","2025-05-15T19:00Z","Mt. Umunhum","817","Chamise, Old Growth","Shrub","","Gravimetric",89.945,"Submitted"
"358863","2025-05-12T21:00Z","Lopez Lake","725","Chamise, Old Growth","Shrub","Old","Gravimetric",89.21,"Submitted"
"357998","2025-05-13T19:00Z","Oak Flat","864","Chamise, Old Growth","Shrub","","",84.14,"Submitted"
"360063","2025-05-13T06:00Z","Sevier Reservoir","1078","Cheatgrass","Grass","","",187.0,"Submitted"
"360487","2025-05-27T06:00Z","Tule Valley","1275","Cheatgrass","Grass","","",88.0,"Submitted"
"360478","2025-05-27T06:00Z","Sevier Reservoir","1078","Cheatgrass","Grass","","",162.0,"Submitted"
"362251","2025-06-02T20:00Z","ID-STF Fleck Summit","602","Cherry, Choke","Tree","","",205.0,"Submitted"
"361299","2025-05-15T07:00Z","Stage Road","1540","Coyotebrush","Shrub","","",174.0,"Submitted"
"361301","2025-05-15T07:00Z","ST RTE 35 & 92","1168","Coyotebrush","Shrub","","",175.0,"Submitted"
"361300","2025-05-15T07:00Z","Pulgas","957","Coyotebrush","Shrub","","",167.0,"Submitted"
"358566","2025-05-15T17:00Z","D02_Ute_Trail","320","Douglas-Fir","Tree","","",85.0,"Submitted"
"359339","2025-05-19T22:00Z","Main Boulder","746","Douglas-Fir","Tree","","Gravimetric",85.2867,"Submitted"
"361174","2025-05-27T18:00Z","McDevitt","760","Douglas-Fir","Tree","","",90.3333,"Submitted"
"361488","2025-06-01T17:00Z","Cache Creek","167","Douglas-Fir","Tree","","",80.0,"Submitted"
"360822","2025-05-12T22:00Z","GNF Silver Creek Divide","2198","Douglas-Fir","Tree","","Gravimetric",97.0,"Submitted"
"360696","2025-05-27T19:00Z","Deer Creek #2","1450","Douglas-Fir","Tree","","",86.36,"Submitted"
"361459","2025-06-02T19:00Z","Tally Lake South","1227","Douglas-Fir","Tree","","",74.11,"Submitted"
"360462","2025-05-27T19:00Z","Nipple Butte","2494","Douglas-Fir","Tree","","Gravimetric",82.5567,"Submitted"
"358745","2025-05-15T23:00Z","GCP DevArea","481","Douglas-Fir","Tree","","Gravimetric",102.827,"Submitted"
"361127","2025-05-29T06:00Z","D02_Castle_Rock","316","Douglas-Fir","Tree","","",68.0,"Submitted"
"361661","2025-06-03T20:00Z","Toketee","1506","Douglas-Fir","Tree","","Gravimetric",81.25,"Submitted"
"361588","2025-06-02T18:00Z","Pine Summit","919","Douglas-Fir","Tree","","Gravimetric",90.5467,"Submitted"
"361625","2025-06-03T21:00Z","Main Boulder","746","Douglas-Fir","Tree","","Gravimetric",83.72,"Submitted"
"358155","2025-05-13T15:00Z","D02_Castle_Rock","316","Douglas-Fir","Tree","","",79.0,"Submitted"
"361404","2025-06-02T09:00Z","Sugarloaf","1505","Douglas-Fir","Tree","","",88.14,"Submitted"
"360706","2025-05-27T20:00Z","Deer Creek #3","1451","Douglas-Fir","Tree","","",91.53,"Submitted"
"361452","2025-06-02T19:00Z","Tally Lake North","1226","Douglas-Fir","Tree","","",82.45,"Submitted"
"361648","2025-06-03T19:00Z","Grandad","1504","Douglas-Fir","Tree","","Gravimetric",139.76,"Submitted"
"359114","2025-05-12T06:00Z","D-11 Indian Creek","312","Douglas-Fir","Tree","","Gravimetric",70.0,"Submitted"
"361210","2025-05-30T20:00Z","D4 - Galena","1416","Douglas-Fir","Tree","New","Gravimetric",92.12,"Submitted"
"359384","2025-05-21T18:00Z","D4 - Galena","1416","Douglas-Fir","Tree","New","Gravimetric",85.71,"Submitted"
"359245","2025-05-20T18:00Z","D4 - Hay Canyon","1417","Douglas-Fir","Tree","New","Gravimetric",82.71,"Submitted"
"360419","2025-05-26T18:00Z","Hartman","1446","Douglas-Fir","Tree","","",133.33,"Submitted"
"361823","2025-06-04T19:00Z","Mill Creek","776","Douglas-Fir","Tree","","Gravimetric",104.39,"Submitted"
"361870","2025-06-04T19:00Z","GNF Signal Peak","2098","Douglas-Fir","Tree","","Gravimetric",118.0,"Submitted"
"361650","2025-06-03T23:00Z","Quincy RD","962","Douglas-Fir","Tree","","",119.417,"Submitted"
"360520","2025-05-16T23:00Z","KNF 223-239","654","Douglas-Fir","Tree","","Gravimetric",83.3575,"Submitted"
"358844","2025-05-12T18:00Z","Hartman","1446","Douglas-Fir","Tree","","",81.25,"Submitted"
"360424","2025-05-23T18:00Z","Lory State Park","1448","Douglas-Fir","Tree","","",79.36,"Submitted"
"360083","2025-05-20T22:00Z","CIF Red Canyon","211","Douglas-Fir","Tree","","",113.43,"Submitted"
"360861","2025-05-28T06:00Z","ID-STF Sublett","610","Douglas-Fir","Tree","","",80.0,"Submitted"
"358368","2025-05-14T20:00Z","Mule Ck GS","821","Douglas-Fir","Tree","","",113.027,"Submitted"
"360407","2025-05-26T18:00Z","SNF La Cueva","1128","Douglas-Fir","Tree","","",113.04,"Submitted"
"358509","2025-05-14T16:00Z","Tally Lake North","1226","Douglas-Fir","Tree","","",82.81,"Submitted"
"362340","2025-06-08T21:00Z","D10 - Sledgehammer North","341","Douglas-Fir","Tree","","",72.0,"Submitted"
"360492","2025-05-28T22:00Z","CIF Red Canyon","211","Douglas-Fir","Tree","","",132.0,"Submitted"
"359181","2025-05-17T18:00Z","SNF Watershed","1131","Douglas-Fir","Tree","","",73.0,"Submitted"
"361056","2025-06-01T22:00Z","KNF 223-239","654","Douglas-Fir","Tree","","Gravimetric",82.32,"Submitted"
"358751","2025-05-16T00:00Z","GCP Walhalla","488","Douglas-Fir","Tree","","Gravimetric",92.5175,"Submitted"
"360950","2025-05-29T16:00Z","Lost Lake","1481","Douglas-Fir","Tree","New","Gravimetric",92.04,"Submitted"
"361481","2025-06-01T18:00Z","Burro Hill","155","Douglas-Fir","Tree","","",87.0,"Submitted"
"358639","2025-05-15T18:00Z","CIF Water Canyon","2032","Douglas-Fir","Tree","","Gravimetric",113.383,"Submitted"
"362244","2025-06-03T20:00Z","ID-STF Abbot Bridge","599","Douglas-Fir","Tree","","",72.0,"Submitted"
"361691","2025-06-03T19:00Z","Sula  RAWS","1428","Douglas-Fir","Tree","New","",73.6267,"Submitted"
"361455","2025-06-03T14:00Z","GCP Walhalla","488","Douglas-Fir","Tree","","Gravimetric",113.902,"Submitted"
"359892","2025-05-20T18:00Z","SNF Banco Bonito","1121","Douglas-Fir","Tree","","",64.92,"Submitted"
"359956","2025-05-22T18:00Z","SNF Watershed","1131","Douglas-Fir","Tree","","",77.0,"Submitted"
"360680","2025-05-27T18:00Z","Deer Creek #1","1449","Douglas-Fir","Tree","","",86.96,"Submitted"
"359322","2025-05-19T20:00Z","Mill Creek","776","Douglas-Fir","Tree","","Gravimetric",100.013,"Submitted"
"358827","2025-05-12T18:00Z","SNF La Cueva","1128","Douglas-Fir","Tree","","",81.08,"Submitted"
"359121","2025-05-12T06:00Z","D11_Miller_Gulch","345","Douglas-Fir","Tree","","Gravimetric",73.0,"Submitted"
"359048","2025-05-14T18:00Z","Pillsbury","914","Douglas-Fir","Tree","","Gravimetric",118.883,"Submitted"
"361521","2025-05-19T06:00Z","D9 North Rampart","354","Douglas-Fir","Tree","","",76.0,"Submitted"
"361728","2025-05-28T18:00Z","Smith Creek","1113","Douglas-Fir","Tree","","",84.66,"Submitted"
"361529","2025-05-19T06:00Z","D9 Mt. Herman","352","Douglas-Fir","Tree","","",81.0,"Submitted"
"361446","2025-06-03T14:00Z","GCP DevArea","481","Douglas-Fir","Tree","","Gravimetric",117.885,"Submitted"
"362241","2025-06-04T20:00Z","ID-STF Oregon Gulch","604","Douglas-Fir","Tree","","",114.0,"Submitted"
"359063","2025-05-19T19:00Z","Promontory","1769","Douglas-Fir","Tree","Middle","",67.5167,"Submitted"
"359246","2025-05-20T18:00Z","D4 - Hay Canyon","1417","Douglas-Fir","Tree","Old","Gravimetric",90.52,"Submitted"
"358513","2025-05-14T16:00Z","Tally Lake South","1227","Douglas-Fir","Tree","","",92.67,"Submitted"
"359387","2025-05-21T18:00Z","D4 - Galena","1416","Douglas-Fir","Tree","Old","Gravimetric",91.67,"Submitted"
"361284","2025-06-02T20:00Z","Mule Ck GS","821","Douglas-Fir","Tree","","",123.493,"Submitted"
"358455","2025-05-13T22:00Z","CIF Red Canyon","211","Douglas-Fir","Tree","","",112.0,"Submitted"
"359201","2025-05-19T18:00Z","Hartman","1446","Douglas-Fir","Tree","","",81.63,"Submitted"
"361202","2025-05-29T06:00Z","D02_Ute_Trail","320","Douglas-Fir","Tree","","",89.0,"Submitted"
"361438","2025-06-02T22:00Z","Bunkhouse  Little Rock Creek RAWS","1435","Douglas-Fir","Tree","","",85.13,"Submitted"
"360721","2025-05-28T18:00Z","Pillsbury","914","Douglas-Fir","Tree","","Gravimetric",143.34,"Submitted"
"361587","2025-06-02T18:00Z","SNF La Cueva","1128","Douglas-Fir","Tree","","",156.52,"Submitted"
"359648","2025-05-22T18:00Z","CNF Shake Trail","241","Douglas-Fir","Tree","Upper","Gravimetric",95.4967,"Submitted"
"358441","2025-05-14T18:00Z","LNF Cosmic","711","Douglas-Fir","Tree","","",94.9,"Submitted"
"360899","2025-05-27T18:00Z","SNF Banco Bonito","1121","Douglas-Fir","Tree","","",80.33,"Submitted"
"360717","2025-05-26T22:00Z","Porter Springs","1933","Douglas-Fir","Tree","","",85.0167,"Submitted"
"361538","2025-05-19T06:00Z","Cheyenne Canyon","205","Douglas-Fir","Tree","","",90.0,"Submitted"
"362214","2025-05-16T20:00Z","D10 - Sledgehammer North","341","Douglas-Fir","Tree","","",69.0,"Submitted"
"361618","2025-05-28T22:00Z","Tom Creek","1453","Douglas-Fir","Tree","Lower","Gravimetric",84.21,"Submitted"
"359642","2025-05-22T19:00Z","Lady Bug North","1426","Douglas-Fir","Tree","Upper","Gravimetric",78.44,"Submitted"
"362345","2025-06-08T20:00Z","D10 - Flagstaff Mtn. - Cold","334","Douglas-Fir","Tree","Middle","",79.0,"Submitted"
"362204","2025-05-16T21:00Z","D10 - Flagstaff Mtn. - Cold","334","Douglas-Fir","Tree","Middle","",80.0,"Submitted"
"361027","2025-05-30T20:00Z","D4 - Galena","1416","Douglas-Fir","Tree","Old","Gravimetric",86.93,"Submitted"
"360981","2025-05-30T17:00Z","CNF Shake Trail","241","Douglas-Fir","Tree","Upper","Gravimetric",89.2867,"Submitted"
"360668","2025-05-29T18:00Z","Midway Valley","774","Douglas-Fir","Tree","","",92.156,"Submitted"
"359940","2025-05-21T18:00Z","SNF La Cueva","1128","Douglas-Fir","Tree","","",77.57,"Submitted"
"361021","2025-05-29T18:00Z","D4 - Hay Canyon","1417","Douglas-Fir","Tree","New","Gravimetric",82.35,"Submitted"
"361022","2025-05-29T18:00Z","D4 - Hay Canyon","1417","Douglas-Fir","Tree","Old","Gravimetric",86.24,"Submitted"
"361288","2025-05-30T18:00Z","SNF Watershed","1131","Douglas-Fir","Tree","","",99.0,"Submitted"
"362252","2025-06-02T20:00Z","ID-STF Fleck Summit","602","Douglas-Fir","Tree","","",98.0,"Submitted"
"360988","2025-05-30T18:00Z","Lady Bug North","1426","Douglas-Fir","Tree","Upper","Gravimetric",83.53,"Submitted"
"362300","2025-06-05T20:00Z","D4 - Highlands","1440","Douglas-Fir","Tree","New","Gravimetric",80.28,"Submitted"
"362301","2025-06-05T20:00Z","D4 - Highlands","1440","Douglas-Fir","Tree","Old","Gravimetric",81.5,"Submitted"
"360930","2025-05-28T06:00Z","McCellan Creek","755","Douglas-Fir","Tree","","",90.21,"Submitted"
"359419","2025-05-21T20:00Z","CIF Water Canyon","2032","Douglas-Fir","Tree","","Gravimetric",120.753,"Submitted"
"361581","2025-06-02T19:00Z","Humbug","592","Douglas-Fir","Tree","","Gravimetric",165.53,"Submitted"
"362099","2025-05-28T19:00Z","Natapoc","826","Douglas-Fir","Tree","","",100.0,"Submitted"
"362055","2025-06-02T19:00Z","bear valley","2633","Douglas-Fir","Tree","","",92.2967,"Submitted"
"361890","2025-05-22T17:00Z","Emmett North Zone","422","Douglas-Fir","Tree","","Gravimetric",127.36,"Submitted"
"362150","2025-06-04T20:00Z","Deer Creek #3","1451","Douglas-Fir","Tree","","",91.6,"Submitted"
"361946","2025-06-04T19:00Z","Deer Creek #1","1449","Douglas-Fir","Tree","","",88.6,"Submitted"
"361935","2025-05-22T21:00Z","Cedar Chipmunk","1501","Douglas-Fir","Tree","","Gravimetric",91.665,"Submitted"
"361891","2025-06-04T19:00Z","Emmett North Zone","422","Douglas-Fir","Tree","","Gravimetric",86.0,"Submitted"
"361947","2025-05-22T21:00Z","Big Bill","1500","Douglas-Fir","Tree","","Gravimetric",107.14,"Submitted"
"362144","2025-06-04T20:00Z","Deer Creek #2","1450","Douglas-Fir","Tree","","",89.25,"Submitted"
"362036","2025-06-03T21:00Z","Ninemile C3","845","Douglas-Fir","Tree","","",93.81,"Submitted"
"362137","2025-06-05T19:00Z","GNF Silver Creek Divide","2198","Douglas-Fir","Tree","","Gravimetric",140.0,"Submitted"
"362066","2025-05-14T19:00Z","Blewett","102","Douglas-Fir","Tree","","",85.0,"Submitted"
"362107","2025-05-28T19:00Z","Pole Ridge","939","Douglas-Fir","Tree","","",96.0,"Submitted"
"362106","2025-05-14T19:00Z","Pole Ridge","939","Douglas-Fir","Tree","","",89.0,"Submitted"
"362098","2025-05-14T19:00Z","Natapoc","826","Douglas-Fir","Tree","","",79.0,"Submitted"
"362070","2025-06-04T21:00Z","Sugarloaf","1191","Douglas-Fir","Tree","","",99.642,"Submitted"
"362067","2025-05-28T19:00Z","Blewett","102","Douglas-Fir","Tree","","",133.0,"Submitted"
"362029","2025-06-03T21:00Z","Ninemile C2","844","Douglas-Fir","Tree","","",97.4,"Submitted"
"362198","2025-06-02T20:00Z","Cascade North Zone","191","Douglas-Fir","Tree","","Gravimetric",101.0,"Submitted"
"362174","2025-06-06T22:00Z","Roberts Butte","1003","Douglas-Fir","Tree","","",71.49,"Submitted"
"362180","2025-06-03T21:00Z","CIF Red Canyon","211","Douglas-Fir","Tree","","",153.0,"Submitted"
"362018","2025-06-03T21:00Z","Ninemile C1","843","Douglas-Fir","Tree","","",97.75,"Submitted"
"358537","2025-05-14T22:00Z","Mad River","744","Douglas-Fir, Coastal","Tree","","",112.527,"Submitted"
"361855","2025-06-03T07:00Z","Hager","1502","Douglas-Fir, Coastal","Tree","Old","Gravimetric",99.0,"Submitted"
